zip,estimate,donations,total,donations_per_1000
20861,3031,257,11465.850000000008,84.79049818541735
21826,5569,1033,11213.05,185.49111151014543
20751,2081,672,10915.30000000001,322.9216722729457
21214,21510,930,10893.830000000007,43.23570432357043
21757,2722,196,10792.840000000004,72.00587803085966
21904,5975,429,10706.209999999994,71.79916317991632
21915,2469,262,10522.589999999998,106.1158363710004
21822,2686,182,10207.600000000002,67.75874906924795
21239,28417,410,10179.439999999997,14.427983249463349
20842,1927,136,10108.009999999997,70.57602490918525
20781,13299,158,10096.329999999998,11.880592525753816
21830,4837,231,9891.73,47.756874095513744
21722,6709,317,9866.599999999997,47.24996273662245
21017,6177,616,9860.279999999992,99.72478549457665
20783,50387,527,9823.730000000003,10.459046976402645
20662,2590,133,9742.390000000005,51.351351351351354
21541,1682,216,9666.629999999996,128.41854934601665
21798,2699,453,9415.339999999993,167.83994071878476
21153,676,84,9404.070000000003,124.2603550295858
21737,2406,149,9376.609999999995,61.92851205320033
20674,807,209,9114.100000000006,258.9838909541512
21903,5332,722,9080.169999999973,135.40885221305328
21849,3366,320,9043.979999999998,95.06833036244801
21155,3063,225,8949.849999999999,73.45739471106758
21162,4322,327,8861.850000000008,75.65941693660342
21782,4389,271,8791.65,61.745272271588064
21673,2793,188,8611.570000000002,67.31113498030791
21632,6504,385,8560.209999999992,59.19434194341944
21660,4100,318,8391.409999999993,77.5609756097561
20664,2780,281,8245.47,101.07913669064749
20630,307,57,8129.480000000001,185.66775244299674
21853,10659,189,7985.15,17.73149451168027
21160,2716,432,7897.949999999998,159.05743740795288
21875,7446,571,7865.319999999991,76.68546870803115
21536,3945,814,7843.590000000014,206.33713561470216
21036,2145,128,7781.639999999995,59.67365967365967
21919,3451,193,7736.6,55.92581860330339
21217,31634,524,7613.850000000001,16.56445596510084
21531,2014,246,7033.79,122.1449851042701
20616,6792,292,6938.1399999999985,42.99175500588928
21226,5902,355,6695.000000000005,60.14910199932226
21625,2329,181,6536.09,77.71575783598111
21668,1842,399,6508.429999999995,216.6123778501629
21779,1731,121,6273.829999999999,69.90179087232814
20765,604,522,6221.2599999999975,864.2384105960265
